"Timestap","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Hypertext Transfer Protocol","Host Name","Info"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=710743 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [PSH, ACK] Seq=712203 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=713663 Win=263168 Len=0"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","78","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=713663 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=715123 Win=263168 Len=0"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","79","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","78","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","81","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","76","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","74","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=715123 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [PSH, ACK] Seq=716583 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","76","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=718043 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=718043 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=719503 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [PSH, ACK] Seq=720963 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TLSv1.3","1514","","","Application Data, Application Data"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=723883 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [PSH, ACK] Seq=725343 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=726803 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=728263 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [PSH, ACK] Seq=729723 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=731183 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=732643 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [PSH, ACK] Seq=734103 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TLSv1.3","4434","","","Application Data"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","75","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=739943 Win=263168 Len=0"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","74","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [ACK] Seq=739943 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=741403 Win=263168 Len=0"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","74","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","4434","","","443  >  62935 [PSH, ACK] Seq=741403 Ack=2665 Win=65536 Len=4380 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=745783 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","2974","","","443  >  62935 [PSH, ACK] Seq=745783 Ack=2665 Win=65536 Len=2920 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=748703 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TLSv1.3","2974","","","Application Data"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=751623 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [PSH, ACK] Seq=751623 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=753083 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TLSv1.3","2974","","","Application Data"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=756003 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [PSH, ACK] Seq=756003 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","142.250.78.72","192.168.1.37","443","59931","QUIC","752","","","Protected Payload (KP0)"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","76","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","142.250.78.72","192.168.1.37","443","59931","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:22:45","192.168.1.37","142.250.78.72","59931","443","QUIC","74","","","Protected Payload (KP0), DCID=efb342bc174d4f7a"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","2974","","","443  >  62935 [ACK] Seq=757463 Ack=2665 Win=65536 Len=2920 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=760383 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","4434","","","443  >  62935 [PSH, ACK] Seq=760383 Ack=2665 Win=65536 Len=4380 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=764763 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","1514","","","443  >  62935 [PSH, ACK] Seq=764763 Ack=2665 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","2974","","","443  >  62935 [ACK] Seq=766223 Ack=2665 Win=65536 Len=2920 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=769143 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TCP","2974","","","443  >  62935 [PSH, ACK] Seq=769143 Ack=2665 Win=65536 Len=2920 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=772063 Win=263168 Len=0"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TLSv1.3","2974","","","Application Data"
"2024-07-02 14:22:45","104.26.3.251","192.168.1.37","443","62935","TLSv1.3","703","","","Application Data, Application Data"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62940","TCP","66","","","53  >  62940 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62941","TCP","66","","","53  >  62941 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"2024-07-02 14:22:45","107.167.110.216","192.168.1.37","443","62939","TCP","58","","","443  >  62939 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"2024-07-02 14:22:45","192.168.1.37","104.26.3.251","62935","443","TCP","54","","","62935  >  443 [ACK] Seq=2665 Ack=775632 Win=263168 Len=0"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62940","53","TCP","54","","","62940  >  53 [ACK] Seq=1 Ack=1 Win=65792 Len=0"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62941","53","TCP","54","","","62941  >  53 [ACK] Seq=1 Ack=1 Win=65792 Len=0"
"2024-07-02 14:22:45","192.168.1.37","107.167.110.216","62939","443","TCP","54","","","62939  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2024-07-02 14:22:45","154.62.106.106","192.168.1.37","443","53339","QUIC","733","","","Protected Payload (KP0)"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62940","53","TCP","56","","","62940  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65792 Len=2 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62940","53","DNS","89","","","Standard query 0x241b A dspace.ups.edu.ec"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62941","53","TCP","56","","","62941  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65792 Len=2 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62941","53","DNS","89","","","Standard query 0xccac HTTPS dspace.ups.edu.ec"
"2024-07-02 14:22:45","192.168.1.37","107.167.110.216","62939","443","TCP","1514","","","62939  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","107.167.110.216","62939","443","TLSv1.3","380","","","Client Hello (SNI=af.opera.com)"
"2024-07-02 14:22:45","154.62.106.106","192.168.1.37","443","62929","TLSv1.3","427","","","Application Data"
"2024-07-02 14:22:45","154.62.106.106","192.168.1.37","443","62929","TLSv1.3","428","","","Application Data"
"2024-07-02 14:22:45","192.168.1.37","154.62.106.106","62929","443","TCP","54","","","62929  >  443 [ACK] Seq=4503 Ack=36267 Win=64512 Len=0"
"2024-07-02 14:22:45","154.62.106.106","192.168.1.37","443","62929","TLSv1.3","428","","","Application Data"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62940","TCP","54","","","53  >  62940 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62940","TCP","54","","","53  >  62940 [ACK] Seq=1 Ack=38 Win=64768 Len=0"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62941","TCP","54","","","53  >  62941 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62941","TCP","54","","","53  >  62941 [ACK] Seq=1 Ack=38 Win=64768 Len=0"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62940","DNS","107","","","Standard query response 0x241b A dspace.ups.edu.ec A 45.235.140.22"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62941","DNS","149","","","Standard query response 0xccac HTTPS dspace.ups.edu.ec SOA ns1.telconet.net"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62940","53","TCP","54","","","62940  >  53 [FIN, ACK] Seq=38 Ack=54 Win=65792 Len=0"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62941","53","TCP","54","","","62941  >  53 [FIN, ACK] Seq=38 Ack=96 Win=65536 Len=0"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62942","443","TCP","66","","","62942  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:22:45","154.62.106.106","192.168.1.37","443","53339","QUIC","66","","","Protected Payload (KP0)"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62942","TCP","66","","","443  >  62942 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1380 SACK_PERM WS=128"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62942","443","TCP","54","","","62942  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"2024-07-02 14:22:45","192.168.1.37","154.62.106.106","53339","443","QUIC","86","","","Protected Payload (KP0), DCID=000000000001e008b34036c115e86c4bbbbccf88"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62943","443","TCP","66","","","62943  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62942","443","TCP","1434","","","62942  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62942","443","TLSv1.3","465","","","Client Hello (SNI=dspace.ups.edu.ec)"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62941","TCP","54","","","53  >  62941 [FIN, ACK] Seq=96 Ack=39 Win=64768 Len=0"
"2024-07-02 14:22:45","200.63.212.110","192.168.1.37","53","62940","TCP","54","","","53  >  62940 [FIN, ACK] Seq=54 Ack=39 Win=64768 Len=0"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62941","53","TCP","54","","","62941  >  53 [ACK] Seq=39 Ack=97 Win=65536 Len=0"
"2024-07-02 14:22:45","192.168.1.37","200.63.212.110","62940","53","TCP","54","","","62940  >  53 [ACK] Seq=39 Ack=55 Win=65792 Len=0"
"2024-07-02 14:22:45","142.250.78.72","192.168.1.37","443","59931","QUIC","68","","","Protected Payload (KP0)"
"2024-07-02 14:22:45","192.168.1.37","200.25.144.1","62944","53","TCP","66","","","62944  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:22:45","192.168.1.37","200.25.144.1","62945","53","TCP","66","","","62945  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62943","TCP","66","","","443  >  62943 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1380 SACK_PERM WS=128"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62943","443","TCP","54","","","62943  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62942","TCP","54","","","443  >  62942 [ACK] Seq=1 Ack=1381 Win=32128 Len=0"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62942","TCP","54","","","443  >  62942 [ACK] Seq=1 Ack=1792 Win=34944 Len=0"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62942","TLSv1.3","2814","","","Server Hello, Change Cipher Spec, Application Data"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62942","443","TCP","54","","","62942  >  443 [ACK] Seq=1792 Ack=2761 Win=66048 Len=0"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62942","TCP","1390","","","443  >  62942 [PSH, ACK] Seq=2761 Ack=1792 Win=34944 Len=1336 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62943","443","TCP","1434","","","62943  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=1380 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62943","443","TLSv1.3","433","","","Client Hello (SNI=dspace.ups.edu.ec)"
"2024-07-02 14:22:45","192.168.1.37","154.62.106.106","62929","443","TCP","54","","","62929  >  443 [ACK] Seq=4503 Ack=36641 Win=65536 Len=0"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62942","TLSv1.3","1123","","","Application Data, Application Data, Application Data"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62942","443","TCP","54","","","62942  >  443 [ACK] Seq=1792 Ack=5166 Win=66048 Len=0"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62942","443","TLSv1.3","134","","","Change Cipher Spec, Application Data"
"2024-07-02 14:22:45","107.167.96.31","192.168.1.37","443","62923","TCP","54","","","443  >  62923 [ACK] Seq=3503 Ack=2840 Win=40880 Len=0"
"2024-07-02 14:22:45","200.25.144.1","192.168.1.37","53","62944","TCP","66","","","53  >  62944 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"2024-07-02 14:22:45","200.25.144.1","192.168.1.37","53","62945","TCP","66","","","53  >  62945 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"2024-07-02 14:22:45","107.167.96.31","192.168.1.37","443","62923","TLSv1.3","421","","","Application Data"
"2024-07-02 14:22:45","192.168.1.37","200.25.144.1","62944","53","TCP","54","","","62944  >  53 [ACK] Seq=1 Ack=1 Win=65792 Len=0"
"2024-07-02 14:22:45","192.168.1.37","200.25.144.1","62944","53","TCP","56","","","62944  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65792 Len=2 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","192.168.1.37","200.25.144.1","62945","53","TCP","54","","","62945  >  53 [ACK] Seq=1 Ack=1 Win=65792 Len=0"
"2024-07-02 14:22:45","192.168.1.37","200.25.144.1","62944","53","DNS","92","","","Standard query 0x2a25 A speeddials.opera.com"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62943","TCP","54","","","443  >  62943 [ACK] Seq=1 Ack=1381 Win=32128 Len=0"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62943","TCP","54","","","443  >  62943 [ACK] Seq=1 Ack=1760 Win=34944 Len=0"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62943","TLSv1.3","2814","","","Server Hello, Change Cipher Spec, Application Data"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62943","443","TCP","54","","","62943  >  443 [ACK] Seq=1760 Ack=2761 Win=66048 Len=0"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62943","TCP","1390","","","443  >  62943 [PSH, ACK] Seq=2761 Ack=1760 Win=34944 Len=1336 [TCP segment of a reassembled PDU]"
"2024-07-02 14:22:45","45.235.140.22","192.168.1.37","443","62943","TLSv1.3","1123","","","Application Data, Application Data, Application Data"
"2024-07-02 14:22:45","192.168.1.37","45.235.140.22","62943","443","TCP","54","","","62943  >  443 [ACK] Seq=1760 Ack=5166 Win=66048 Len=0"
"2024-07-02 14:22:45","192.168.1.37","200.25.144.1","62945","53","TCP","56","","","62945  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65792 Len=2 [TCP segment of a reassembled PDU]"
