"Timestap","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Hypertext Transfer Protocol","Host Name","Info"
"2024-06-24 16:30:29","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:30","192.168.1.41","142.250.78.174","54429","443","QUIC","1292","","","Initial, DCID=29cb825e302c6c98, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING"
"2024-06-24 16:30:30","192.168.1.41","142.250.78.174","54429","443","QUIC","123","","","0-RTT, DCID=29cb825e302c6c98"
"2024-06-24 16:30:30","20.189.173.3","192.168.1.41","443","60642","TCP","54","","","443  >  60642 [ACK] Seq=2 Ack=2 Win=259 Len=0"
"2024-06-24 16:30:30","20.189.173.3","192.168.1.41","443","60684","TCP","66","","","443  >  60684 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"2024-06-24 16:30:30","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:30","192.168.1.41","20.189.173.3","60684","443","TCP","54","","","60684  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"2024-06-24 16:30:30","142.250.218.138","192.168.1.41","443","53035","UDP","68","","","443  >  53035 Len=26"
"2024-06-24 16:30:30","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:30","192.168.1.41","20.189.173.3","60684","443","TLSv1.3","435","","","Client Hello (SNI=self.events.data.microsoft.com)"
"2024-06-24 16:30:30","20.189.173.3","192.168.1.41","443","60684","TCP","54","","","443  >  60684 [ACK] Seq=1 Ack=382 Win=15744 Len=0"
"2024-06-24 16:30:30","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:30","142.250.78.174","192.168.1.41","443","54429","QUIC","1292","","","Initial, SCID=e9cb825e302c6c98, PKN: 1, ACK, PADDING"
"2024-06-24 16:30:30","20.189.173.3","192.168.1.41","443","60684","TLSv1.3","153","","","Hello Retry Request, Change Cipher Spec"
"2024-06-24 16:30:30","142.250.218.138","192.168.1.41","443","53035","UDP","68","","","443  >  53035 Len=26"
"2024-06-24 16:30:30","142.250.78.174","192.168.1.41","443","54429","QUIC","1292","","","Handshake, SCID=e9cb825e302c6c98"
"2024-06-24 16:30:30","142.250.78.174","192.168.1.41","443","54429","QUIC","846","","","Protected Payload (KP0)"
"2024-06-24 16:30:30","142.250.78.174","192.168.1.41","443","54429","QUIC","212","","","Protected Payload (KP0)"
"2024-06-24 16:30:30","142.250.78.174","192.168.1.41","443","54429","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:30:30","192.168.1.41","20.189.173.3","60684","443","TCP","54","","","60684  >  443 [ACK] Seq=382 Ack=100 Win=261888 Len=0"
"2024-06-24 16:30:30","192.168.1.41","142.250.78.174","54429","443","QUIC","121","","","Handshake, DCID=e9cb825e302c6c98"
"2024-06-24 16:30:30","192.168.1.41","142.250.78.174","54429","443","QUIC","73","","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"2024-06-24 16:30:30","192.168.1.41","142.250.78.174","54429","443","QUIC","1288","","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"2024-06-24 16:30:30","192.168.1.41","142.250.78.174","54429","443","QUIC","1292","","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"2024-06-24 16:30:30","192.168.1.41","142.250.78.174","54429","443","QUIC","1292","","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"2024-06-24 16:30:30","192.168.1.41","142.250.78.174","54429","443","QUIC","594","","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"2024-06-24 16:30:30","192.168.1.41","20.189.173.3","60684","443","TLSv1.3","506","","","Change Cipher Spec, Client Hello (SNI=self.events.data.microsoft.com)"
"2024-06-24 16:30:30","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TCP","54","","","443  >  60684 [ACK] Seq=100 Ack=834 Win=16768 Len=0"
"2024-06-24 16:30:31","142.250.78.174","192.168.1.41","443","54429","QUIC","163","","","Protected Payload (KP0)"
"2024-06-24 16:30:31","142.250.78.174","192.168.1.41","443","54429","QUIC","71","","","Protected Payload (KP0)"
"2024-06-24 16:30:31","142.250.78.174","192.168.1.41","443","54429","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:30:31","142.250.78.174","192.168.1.41","443","54429","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:30:31","142.250.78.174","192.168.1.41","443","54429","QUIC","68","","","Protected Payload (KP0)"
"2024-06-24 16:30:31","192.168.1.41","142.250.78.174","54429","443","QUIC","74","","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"2024-06-24 16:30:31","192.168.1.41","142.250.78.174","54429","443","QUIC","71","","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"2024-06-24 16:30:31","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TLSv1.3","1514","","","Server Hello"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TCP","1490","","","443  >  60684 [PSH, ACK] Seq=1560 Ack=834 Win=16768 Len=1436 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TCP","2974","","","443  >  60684 [ACK] Seq=2996 Ack=834 Win=16768 Len=2920 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:31","142.250.78.174","192.168.1.41","443","54429","QUIC","855","","","Protected Payload (KP0)"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TLSv1.3","560","","","Application Data"
"2024-06-24 16:30:31","142.250.78.174","192.168.1.41","443","54429","QUIC","76","","","Protected Payload (KP0)"
"2024-06-24 16:30:31","142.250.78.174","192.168.1.41","443","54429","QUIC","256","","","Protected Payload (KP0)"
"2024-06-24 16:30:31","192.168.1.41","20.189.173.3","60684","443","TCP","54","","","60684  >  443 [ACK] Seq=834 Ack=5916 Win=262144 Len=0"
"2024-06-24 16:30:31","192.168.1.41","20.189.173.3","60684","443","TCP","54","","","60684  >  443 [ACK] Seq=834 Ack=6422 Win=261632 Len=0"
"2024-06-24 16:30:31","142.250.218.138","192.168.1.41","443","53035","UDP","69","","","443  >  53035 Len=27"
"2024-06-24 16:30:31","192.168.1.41","142.250.78.174","54429","443","QUIC","77","","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"2024-06-24 16:30:31","192.168.1.41","142.250.78.174","54429","443","QUIC","73","","","Protected Payload (KP0), DCID=e9cb825e302c6c98"
"2024-06-24 16:30:31","192.168.1.41","20.189.173.3","60684","443","TLSv1.3","128","","","Application Data"
"2024-06-24 16:30:31","192.168.1.41","20.189.173.3","60684","443","TLSv1.3","905","","","Application Data"
"2024-06-24 16:30:31","192.168.1.41","20.189.173.3","60684","443","TCP","1514","","","60684  >  443 [ACK] Seq=1759 Ack=6422 Win=261632 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:31","192.168.1.41","20.189.173.3","60684","443","TCP","1514","","","60684  >  443 [ACK] Seq=3219 Ack=6422 Win=261632 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:31","192.168.1.41","20.189.173.3","60684","443","TLSv1.3","1484","","","Application Data"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TCP","54","","","443  >  60684 [ACK] Seq=6422 Ack=908 Win=16768 Len=0"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TCP","54","","","443  >  60684 [ACK] Seq=6422 Ack=1759 Win=18560 Len=0"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TCP","54","","","443  >  60684 [ACK] Seq=6422 Ack=3219 Win=21376 Len=0"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TCP","54","","","443  >  60684 [ACK] Seq=6422 Ack=4679 Win=24320 Len=0"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TCP","54","","","443  >  60684 [ACK] Seq=6422 Ack=6109 Win=27264 Len=0"
"2024-06-24 16:30:31","142.250.78.174","192.168.1.41","443","54429","QUIC","65","","","Protected Payload (KP0)"
"2024-06-24 16:30:31","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:31","20.189.173.3","192.168.1.41","443","60684","TLSv1.3","157","","","Application Data"
"2024-06-24 16:30:31","192.168.1.41","20.189.173.3","60684","443","TCP","54","","","60684  >  443 [ACK] Seq=6109 Ack=6525 Win=261376 Len=0"
"2024-06-24 16:30:32","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:32","142.250.218.138","192.168.1.41","443","53035","UDP","69","","","443  >  53035 Len=27"
"2024-06-24 16:30:32","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:32","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:32","142.250.218.138","192.168.1.41","443","53035","UDP","70","","","443  >  53035 Len=28"
"2024-06-24 16:30:33","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:33","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:34","142.250.218.138","192.168.1.41","443","53035","UDP","70","","","443  >  53035 Len=28"
"2024-06-24 16:30:34","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:34","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:34","20.42.73.30","192.168.1.41","443","60643","TCP","54","","","443  >  60643 [FIN, ACK] Seq=1 Ack=1 Win=274 Len=0"
"2024-06-24 16:30:34","192.168.1.41","20.42.73.30","60643","443","TCP","54","","","60643  >  443 [ACK] Seq=1 Ack=2 Win=254 Len=0"
"2024-06-24 16:30:34","192.168.1.41","20.42.73.30","60643","443","TCP","54","","","60643  >  443 [FIN, ACK] Seq=1 Ack=2 Win=254 Len=0"
"2024-06-24 16:30:34","20.42.73.30","192.168.1.41","443","60643","TCP","54","","","443  >  60643 [ACK] Seq=2 Ack=2 Win=274 Len=0"
"2024-06-24 16:30:35","192.168.1.40","224.0.0.22","","","IGMPv3","54","","","Membership Report / Join group 224.0.0.251 for any sources"
"2024-06-24 16:30:36","192.168.1.40","224.0.0.251","5353","5353","MDNS","152","","","Standard query 0x0001 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QU"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"2024-06-24 16:30:36","192.168.1.40","224.0.0.251","5353","5353","MDNS","152","","","Standard query 0x0001 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QU"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"2024-06-24 16:30:36","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:36","20.189.173.3","192.168.1.41","443","60684","TLSv1.3","500","","","Application Data"
"2024-06-24 16:30:36","192.168.1.41","20.189.173.3","60684","443","TCP","54","","","60684  >  443 [ACK] Seq=6109 Ack=6971 Win=260864 Len=0"
"2024-06-24 16:30:36","192.168.1.40","224.0.0.22","","","IGMPv3","54","","","Membership Report / Join group 224.0.0.251 for any sources"
"2024-06-24 16:30:36","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:36","192.168.1.40","224.0.0.251","5353","5353","MDNS","152","","","Standard query 0x0002 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"2024-06-24 16:30:36","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:36","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:36","142.250.218.138","192.168.1.41","443","53035","UDP","70","","","443  >  53035 Len=28"
"2024-06-24 16:30:36","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:36","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:37","192.168.1.40","224.0.0.251","5353","5353","MDNS","152","","","Standard query 0x0003 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"2024-06-24 16:30:37","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:37","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:38","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:38","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:39","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:40","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:40","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:40","142.250.218.138","192.168.1.41","443","53035","UDP","70","","","443  >  53035 Len=28"
"2024-06-24 16:30:40","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:41","192.168.1.43","239.255.255.250","59799","1900","SSDP","177","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:41","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:42","192.168.1.41","172.217.28.110","54547","443","QUIC","1292","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:42","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:42","192.168.1.42","224.0.0.251","5353","5353","MDNS","103","","","Standard query 0x0004 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"2024-06-24 16:30:42","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:43","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:43","172.217.28.110","192.168.1.41","443","54547","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:30:43","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:43","192.168.1.41","172.217.28.110","54547","443","QUIC","903","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:44","192.168.1.41","172.217.28.110","54547","443","QUIC","892","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:44","172.217.28.110","192.168.1.41","443","54547","QUIC","70","","","Protected Payload (KP0)"
"2024-06-24 16:30:44","172.217.28.110","192.168.1.41","443","54547","QUIC","432","","","Protected Payload (KP0)"
"2024-06-24 16:30:44","172.217.28.110","192.168.1.41","443","54547","QUIC","187","","","Protected Payload (KP0)"
"2024-06-24 16:30:44","192.168.1.43","239.255.255.250","59799","1900","SSDP","177","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:44","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:44","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:44","192.168.1.41","172.217.28.110","54547","443","QUIC","77","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:44","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:44","192.168.1.43","192.168.1.255","53664","1947","UDP","82","","","53664  >  1947 Len=40"
"2024-06-24 16:30:44","172.217.28.110","192.168.1.41","443","54547","QUIC","64","","","Protected Payload (KP0)"
"2024-06-24 16:30:44","192.168.1.41","172.217.28.110","54547","443","QUIC","75","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:44","172.217.28.110","192.168.1.41","443","54547","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:30:44","172.217.28.110","192.168.1.41","443","54547","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:30:44","ChongqingFug_df:b9:7d","Broadcast","","","ARP","42","","","Who has 169.254.169.254? Tell 192.168.1.41"
"2024-06-24 16:30:45","ChongqingFug_df:b9:7d","Broadcast","","","ARP","42","","","Who has 169.254.169.254? Tell 192.168.1.41"
"2024-06-24 16:30:45","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:45","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:46","192.168.1.41","52.112.127.143","60613","443","TLSv1.2","110","","","Application Data"
"2024-06-24 16:30:46","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:46","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:46","ChongqingFug_df:b9:7d","Broadcast","","","ARP","42","","","Who has 169.254.169.254? Tell 192.168.1.41"
"2024-06-24 16:30:46","192.168.1.41","52.112.127.143","60613","443","TCP","110","","","[TCP Retransmission] 60613  >  443 [PSH, ACK] Seq=57 Ack=46 Win=255 Len=56"
"2024-06-24 16:30:47","192.168.1.41","52.112.127.143","60613","443","TCP","110","","","[TCP Retransmission] 60613  >  443 [PSH, ACK] Seq=57 Ack=46 Win=255 Len=56"
"2024-06-24 16:30:47","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:47","142.250.218.138","192.168.1.41","443","53035","UDP","120","","","443  >  53035 Len=78"
"2024-06-24 16:30:47","192.168.1.41","142.250.218.138","53035","443","UDP","75","","","53035  >  443 Len=33"
"2024-06-24 16:30:47","52.112.127.143","192.168.1.41","443","60613","TCP","54","","","443  >  60613 [ACK] Seq=46 Ack=113 Win=320 Len=0"
"2024-06-24 16:30:47","142.250.218.138","192.168.1.41","443","53035","UDP","120","","","443  >  53035 Len=78"
"2024-06-24 16:30:47","52.112.127.143","192.168.1.41","443","60613","TLSv1.2","99","","","Application Data"
"2024-06-24 16:30:47","192.168.1.41","142.250.218.138","53035","443","UDP","76","","","53035  >  443 Len=34"
"2024-06-24 16:30:47","192.168.1.41","52.112.127.143","60613","443","TCP","54","","","60613  >  443 [ACK] Seq=113 Ack=91 Win=255 Len=0"
"2024-06-24 16:30:47","52.112.127.143","192.168.1.41","443","60613","TCP","66","","","[TCP Dup ACK 1048#1] 443  >  60613 [ACK] Seq=91 Ack=113 Win=320 Len=0 SLE=57 SRE=113"
"2024-06-24 16:30:47","52.112.127.143","192.168.1.41","443","60613","TCP","66","","","[TCP Dup ACK 1048#2] 443  >  60613 [ACK] Seq=91 Ack=113 Win=320 Len=0 SLE=57 SRE=113"
