"No.","Time","Source","Src port","Destination","Dst port","Protocol","Length","Host Name","Info"
"1338","61.747351","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1339","61.750079","142.250.218.138","443","192.168.1.41","57492","QUIC","1292","","Handshake, SCID=ee282481cbc07f25"
"1340","61.750079","142.250.218.138","443","192.168.1.41","57492","QUIC","855","","Protected Payload (KP0)"
"1341","61.750079","142.250.218.138","443","192.168.1.41","57492","QUIC","227","","Protected Payload (KP0)"
"1342","61.750079","142.250.218.138","443","192.168.1.41","57492","QUIC","66","","Protected Payload (KP0)"
"1343","61.751129","192.168.1.41","57492","142.250.218.138","443","QUIC","121","","Handshake, DCID=ee282481cbc07f25"
"1344","61.751391","192.168.1.41","57492","142.250.218.138","443","QUIC","73","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"1345","61.783573","192.168.1.41","57492","142.250.218.138","443","QUIC","74","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"1346","61.877706","142.250.218.138","443","192.168.1.41","57492","QUIC","162","","Protected Payload (KP0)"
"1347","61.877706","142.250.218.138","443","192.168.1.41","57492","QUIC","64","","Protected Payload (KP0)"
"1348","61.878277","192.168.1.41","57492","142.250.218.138","443","QUIC","73","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"1349","61.883095","142.250.218.138","443","192.168.1.41","57492","QUIC","241","","Protected Payload (KP0)"
"1350","61.883095","142.250.218.138","443","192.168.1.41","57492","QUIC","63","","Protected Payload (KP0)"
"1351","61.883843","192.168.1.41","57492","142.250.218.138","443","QUIC","77","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"1352","61.886314","192.168.1.41","53035","142.250.218.138","443","UDP","380","","53035  >  443 Len=338"
"1353","61.917990","192.168.1.41","57492","142.250.218.138","443","QUIC","74","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"1354","61.988860","142.250.218.138","443","192.168.1.41","57492","QUIC","67","","Protected Payload (KP0)"
"1355","61.988860","142.250.218.138","443","192.168.1.41","53035","UDP","71","","443  >  53035 Len=29"
"1356","62.017001","192.168.1.41","53035","142.250.218.138","443","UDP","75","","53035  >  443 Len=33"
"1357","62.052490","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.250? Tell 192.168.1.1"
"1358","62.068011","142.250.218.138","443","192.168.1.41","53035","UDP","127","","443  >  53035 Len=85"
"1359","62.068625","192.168.1.41","53035","142.250.218.138","443","UDP","78","","53035  >  443 Len=36"
"1360","62.165063","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1361","62.369843","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1362","62.554528","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1363","62.766832","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1364","62.772070","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1365","62.772974","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1366","63.004058","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1367","63.217636","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1368","63.491246","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1369","63.692264","::","","ff02::1:ffdf:48bf","","ICMPv6","86","","Neighbor Solicitation for fe80::78b6:ffff:fedf:48bf"
"1370","63.692264","::","","ff02::16","","ICMPv6","90","","Multicast Listener Report Message v2"
"1371","63.703991","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1372","64.461218","192.168.1.41","60628","20.127.250.238","443","TCP","55","","[TCP Keep-Alive] 60628  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1"
"1373","64.465792","192.168.1.43","59799","239.255.255.250","1900","SSDP","179","","M-SEARCH * HTTP/1.1 "
"1374","64.465792","7a:b6:ff:df:48:bf","","Broadcast","","ARP","42","","Who has 192.168.1.1? Tell 192.168.1.42"
"1375","64.465792","::","","ff02::16","","ICMPv6","90","","Multicast Listener Report Message v2"
"1376","64.465792","fe80::78b6:ffff:fedf:48bf","","ff02::16","","ICMPv6","90","","Multicast Listener Report Message v2"
"1377","64.466003","fe80::78b6:ffff:fedf:48bf","","ff02::2","","ICMPv6","70","","Router Solicitation from 7a:b6:ff:df:48:bf"
"1378","64.566939","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1379","64.767762","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1380","64.772295","fe80::78b6:ffff:fedf:48bf","","ff02::16","","ICMPv6","90","","Multicast Listener Report Message v2"
"1381","64.772295","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1382","65.043138","20.127.250.238","443","192.168.1.41","60628","TCP","66","","[TCP Keep-Alive ACK] 443  >  60628 [ACK] Seq=1 Ack=2 Win=206 Len=0 SLE=1 SRE=2"
"1383","65.121954","192.168.1.41","60740","142.250.78.174","443","QUIC","1292","","Initial, DCID=084954cbb1f41a35, PKN: 1, PADDING, CRYPTO, PING, PING, PING, PING, PADDING, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO"
"1384","65.122460","192.168.1.41","60740","142.250.78.174","443","QUIC","124","","0-RTT, DCID=084954cbb1f41a35"
"1385","65.579330","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1386","65.579330","142.250.78.174","443","192.168.1.41","60740","QUIC","1292","","Initial, SCID=e84954cbb1f41a35, PKN: 1, ACK, PADDING"
"1387","65.579330","142.250.78.174","443","192.168.1.41","60740","QUIC","1292","","Handshake, SCID=e84954cbb1f41a35"
"1388","65.579330","142.250.78.174","443","192.168.1.41","60740","QUIC","848","","Protected Payload (KP0)"
"1389","65.579330","142.250.78.174","443","192.168.1.41","60740","QUIC","210","","Protected Payload (KP0)"
"1390","65.579330","142.250.78.174","443","192.168.1.41","60740","QUIC","66","","Protected Payload (KP0)"
"1391","65.580416","192.168.1.41","60740","142.250.78.174","443","QUIC","120","","Handshake, DCID=e84954cbb1f41a35"
"1392","65.580570","192.168.1.41","60740","142.250.78.174","443","QUIC","73","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"1393","65.580968","192.168.1.41","60740","142.250.78.174","443","QUIC","1288","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"1394","65.581028","192.168.1.41","60740","142.250.78.174","443","QUIC","1292","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"1395","65.581062","192.168.1.41","60740","142.250.78.174","443","QUIC","190","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"1396","65.787763","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1397","65.790716","Routerboardc_5e:b9:50","","ChongqingFug_df:b9:7d","","ARP","42","","Who has 192.168.1.41? Tell 192.168.1.1"
"1398","65.790716","142.250.78.174","443","192.168.1.41","60740","QUIC","163","","Protected Payload (KP0)"
"1399","65.790763","ChongqingFug_df:b9:7d","","Routerboardc_5e:b9:50","","ARP","42","","192.168.1.41 is at b4:b5:b6:df:b9:7d"
"1400","65.791033","142.250.78.174","443","192.168.1.41","60740","QUIC","71","","Protected Payload (KP0)"
"1401","65.791033","142.250.78.174","443","192.168.1.41","60740","QUIC","67","","Protected Payload (KP0)"
"1402","65.791033","142.250.78.174","443","192.168.1.41","60740","QUIC","67","","Protected Payload (KP0)"
"1403","65.791033","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1404","65.791033","142.250.78.174","443","192.168.1.41","60740","QUIC","797","","Protected Payload (KP0)"
"1405","65.791033","142.250.78.174","443","192.168.1.41","60740","QUIC","76","","Protected Payload (KP0)"
"1406","65.791033","142.250.78.174","443","192.168.1.41","60740","QUIC","311","","Protected Payload (KP0)"
"1407","65.791385","192.168.1.41","60740","142.250.78.174","443","QUIC","73","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"1408","65.791709","192.168.1.41","60740","142.250.78.174","443","QUIC","77","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"1409","65.791847","192.168.1.41","60740","142.250.78.174","443","QUIC","73","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"1410","65.877845","192.168.1.41","60627","173.194.215.188","5228","TCP","55","","[TCP Keep-Alive] 60627  >  5228 [ACK] Seq=1 Ack=1 Win=259 Len=1"
"1411","66.186739","142.250.218.138","443","192.168.1.41","53035","UDP","67","","443  >  53035 Len=25"
"1412","66.186739","142.250.78.174","443","192.168.1.41","60740","QUIC","66","","Protected Payload (KP0)"
"1413","66.186739","173.194.215.188","5228","192.168.1.41","60627","TCP","66","","[TCP Keep-Alive ACK] 5228  >  60627 [ACK] Seq=1 Ack=2 Win=253 Len=0 SLE=1 SRE=2"
"1414","66.594858","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1415","67.582135","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1416","67.582135","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
"1417","67.582496","192.168.1.43","59799","239.255.255.250","1900","SSDP","179","","M-SEARCH * HTTP/1.1 "
"1418","67.754800","192.168.1.41","53035","142.250.218.138","443","UDP","71","","53035  >  443 Len=29"
"1419","69.119207","142.250.218.138","443","192.168.1.41","53035","UDP","68","","443  >  53035 Len=26"
"1420","69.119207","Routerboardc_5e:b9:50","","Broadcast","","ARP","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"1421","69.119560","Routerboardc_5e:b9:50","","Spanning-tree-(for-bridges)_00","","0x2f00","61","","Ethernet II"
